,Address,Date,Latitude,Longitude,NumMosquitos,Species_CULEX PIPIENS,Species_CULEX PIPIENS/RESTUANS,Species_CULEX RESTUANS,Species_CULEX SALINARIUS,Species_CULEX TARSALIS,Species_CULEX TERRITANS,most_recent_spray,WnvPresent
9490,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",2011-09-30,41.975,-87.891,1,0,0,1,0,0,0,3650,0
9491,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",2011-09-30,41.975,-87.891,2,1,0,0,0,0,0,3650,0
9492,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",2013-06-07,41.975,-87.891,4,0,1,0,0,0,0,3650,0
9493,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",2013-06-07,41.975,-87.891,19,0,1,0,0,0,0,3650,0
9494,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",2013-06-07,41.975,-87.891,17,0,1,0,0,0,0,3650,0
9495,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",2013-06-07,41.975,-87.891,3,0,1,0,0,0,0,3650,0
9496,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",2013-06-07,41.975,-87.891,4,0,0,1,0,0,0,3650,0
9497,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",2013-06-07,41.975,-87.891,3,0,0,1,0,0,0,3650,0
9498,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",2013-06-07,41.975,-87.891,2,0,0,1,0,0,0,3650,0
9499,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",2013-06-07,41.975,-87.891,16,0,0,1,0,0,0,3650,0
9500,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",2013-06-07,41.975,-87.891,29,0,0,1,0,0,0,3650,0
9501,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",2013-06-07,41.975,-87.891,5,0,0,1,0,0,0,3650,0
9502,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",2013-06-14,41.975,-87.891,15,0,1,0,0,0,0,3650,0
9503,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",2013-06-14,41.975,-87.891,37,0,1,0,0,0,0,3650,0
9504,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",2013-06-14,41.975,-87.891,39,0,1,0,0,0,0,3650,0
9505,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",2013-06-14,41.975,-87.891,21,0,1,0,0,0,0,3650,0
9506,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",2013-06-14,41.975,-87.891,8,0,0,1,0,0,0,3650,0
9507,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",2013-06-14,41.975,-87.891,35,0,0,1,0,0,0,3650,0
9508,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",2013-06-14,41.975,-87.891,7,0,0,1,0,0,0,3650,0
9509,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",2013-06-14,41.975,-87.891,17,0,0,1,0,0,0,3650,0
9510,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",2013-06-14,41.975,-87.891,34,0,0,1,0,0,0,3650,0
9511,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",2013-06-14,41.975,-87.891,28,0,0,1,0,0,0,3650,0
9512,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",2013-06-14,41.975,-87.891,50,0,0,1,0,0,0,3650,0
9513,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",2013-06-14,41.975,-87.891,1,0,0,1,0,0,0,3650,0
9514,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",2013-06-14,41.975,-87.891,50,0,0,1,0,0,0,3650,0
9515,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",2013-06-14,41.975,-87.891,27,0,0,1,0,0,0,3650,0
9516,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",2013-06-14,41.975,-87.891,47,0,0,1,0,0,0,3650,0
9517,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",2013-06-21,41.975,-87.891,3,0,1,0,0,0,0,3650,0
9518,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",2013-06-21,41.975,-87.891,22,0,1,0,0,0,0,3650,0
9519,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",2013-06-21,41.975,-87.891,14,0,1,0,0,0,0,3650,0
9520,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",2013-06-21,41.975,-87.891,13,0,0,1,0,0,0,3650,0
9521,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",2013-06-21,41.975,-87.891,17,0,0,1,0,0,0,3650,0
9522,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",2013-06-21,41.975,-87.891,50,0,0,1,0,0,0,3650,0
9523,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",2013-06-21,41.975,-87.891,19,0,0,1,0,0,0,3650,0
9524,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",2013-06-21,41.975,-87.891,50,0,0,1,0,0,0,3650,0
9525,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",2013-06-21,41.975,-87.891,34,0,0,1,0,0,0,3650,0
9526,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",2013-06-21,41.975,-87.891,5,0,0,1,0,0,0,3650,0
9527,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",2013-06-21,41.975,-87.891,31,0,0,1,0,0,0,3650,0
9528,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",2013-06-28,41.975,-87.891,46,0,1,0,0,0,0,3650,0
9529,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",2013-06-28,41.975,-87.891,17,0,1,0,0,0,0,3650,0
9530,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",2013-06-28,41.975,-87.891,14,0,1,0,0,0,0,3650,0
9531,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",2013-06-28,41.975,-87.891,8,0,1,0,0,0,0,3650,0
9532,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",2013-06-28,41.975,-87.891,33,0,1,0,0,0,0,3650,0
9533,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",2013-06-28,41.975,-87.891,20,0,0,1,0,0,0,3650,0
9534,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",2013-06-28,41.975,-87.891,3,0,0,1,0,0,0,3650,0
9535,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",2013-06-28,41.975,-87.891,24,0,0,1,0,0,0,3650,0
9536,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",2013-06-28,41.975,-87.891,3,0,0,1,0,0,0,3650,0
9537,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",2013-07-08,41.975,-87.891,41,0,1,0,0,0,0,3650,0
9538,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",2013-07-08,41.975,-87.891,35,0,1,0,0,0,0,3650,0
9539,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",2013-07-08,41.975,-87.891,5,0,0,1,0,0,0,3650,0
9540,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",2013-07-08,41.975,-87.891,24,0,0,1,0,0,0,3650,0
9541,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",2013-07-08,41.975,-87.891,50,0,0,1,0,0,0,3650,0
9542,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",2013-07-08,41.975,-87.891,11,0,0,1,0,0,0,3650,0
9543,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",2013-07-08,41.975,-87.891,14,0,0,1,0,0,0,3650,0
9544,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",2013-07-08,41.975,-87.891,3,0,0,1,0,0,0,3650,0
9545,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",2013-07-08,41.975,-87.891,5,0,0,1,0,0,0,3650,0
9546,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",2013-07-08,41.975,-87.891,12,0,0,1,0,0,0,3650,0
9547,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",2013-07-08,41.975,-87.891,38,0,0,1,0,0,0,3650,0
9548,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",2013-07-08,41.975,-87.891,50,0,0,1,0,0,0,3650,0
9549,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",2013-07-08,41.975,-87.891,8,0,0,1,0,0,0,3650,0
9550,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",2013-07-12,41.975,-87.891,48,0,1,0,0,0,0,3650,0
9551,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",2013-07-12,41.975,-87.891,20,0,1,0,0,0,0,3650,0
9552,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",2013-07-12,41.975,-87.891,7,0,1,0,0,0,0,3650,0
9553,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",2013-07-12,41.975,-87.891,18,0,0,1,0,0,0,3650,0
9554,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",2013-07-12,41.975,-87.891,14,0,0,1,0,0,0,3650,0
9555,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",2013-07-12,41.975,-87.891,50,0,0,1,0,0,0,3650,0
9556,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",2013-07-12,41.975,-87.891,34,0,0,1,0,0,0,3650,0
9557,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",2013-07-12,41.975,-87.891,41,0,0,1,0,0,0,3650,0
9558,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",2013-07-12,41.975,-87.891,50,0,0,1,0,0,0,3650,0
9559,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",2013-07-12,41.975,-87.891,27,0,0,1,0,0,0,3650,0
9560,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",2013-07-19,41.975,-87.891,5,0,1,0,0,0,0,3650,0
9561,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",2013-07-19,41.975,-87.891,49,0,1,0,0,0,0,3650,1
9562,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",2013-07-19,41.975,-87.891,50,0,1,0,0,0,0,3650,0
9563,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",2013-07-19,41.975,-87.891,43,0,1,0,0,0,0,3650,0
9564,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",2013-07-19,41.975,-87.891,50,0,1,0,0,0,0,3650,0
9565,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",2013-07-19,41.975,-87.891,50,0,1,0,0,0,0,3650,0
9566,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",2013-07-19,41.975,-87.891,18,0,1,0,0,0,0,3650,0
9567,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",2013-07-19,41.975,-87.891,15,0,1,0,0,0,0,3650,0
9568,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",2013-07-19,41.975,-87.891,16,0,0,1,0,0,0,3650,0
9569,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",2013-07-19,41.975,-87.891,5,0,0,1,0,0,0,3650,0
9570,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",2013-07-19,41.975,-87.891,47,0,0,1,0,0,0,3650,1
9571,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",2013-07-19,41.975,-87.891,46,0,0,1,0,0,0,3650,0
9572,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",2013-07-19,41.975,-87.891,46,0,0,1,0,0,0,3650,1
9573,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",2013-07-19,41.975,-87.891,2,0,0,1,0,0,0,3650,0
9574,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",2013-07-19,41.975,-87.891,50,0,0,1,0,0,0,3650,0
9575,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",2013-07-19,41.975,-87.891,4,1,0,0,0,0,0,3650,0
9576,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",2013-07-25,41.975,-87.891,3,0,1,0,0,0,0,3650,0
9577,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",2013-07-25,41.975,-87.891,8,0,1,0,0,0,0,3650,0
9578,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",2013-07-25,41.975,-87.891,7,0,1,0,0,0,0,3650,0
9579,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",2013-07-25,41.975,-87.891,2,0,1,0,0,0,0,3650,0
9580,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",2013-07-25,41.975,-87.891,11,0,1,0,0,0,0,3650,0
9581,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",2013-07-25,41.975,-87.891,17,0,1,0,0,0,0,3650,0
9582,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",2013-07-25,41.975,-87.891,5,0,1,0,0,0,0,3650,0
9583,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",2013-07-25,41.975,-87.891,2,0,0,1,0,0,0,3650,0
9584,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",2013-07-25,41.975,-87.891,50,0,0,1,0,0,0,3650,0
9585,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",2013-07-25,41.975,-87.891,50,0,0,1,0,0,0,3650,0
9586,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",2013-07-25,41.975,-87.891,5,0,0,1,0,0,0,3650,0
9587,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",2013-07-25,41.975,-87.891,7,0,0,1,0,0,0,3650,0
9588,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",2013-07-25,41.975,-87.891,14,0,0,1,0,0,0,3650,0
9589,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",2013-07-25,41.975,-87.891,4,0,0,1,0,0,0,3650,0
9590,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",2013-07-25,41.975,-87.891,16,0,0,1,0,0,0,3650,0
9591,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",2013-07-25,41.975,-87.891,39,0,0,1,0,0,0,3650,0
9592,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",2013-07-25,41.975,-87.891,5,0,0,1,0,0,0,3650,0
9593,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",2013-07-25,41.975,-87.891,1,0,0,1,0,0,0,3650,0
9594,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",2013-07-25,41.975,-87.891,18,1,0,0,0,0,0,3650,0
9595,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",2013-07-25,41.975,-87.891,6,1,0,0,0,0,0,3650,0
9596,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",2013-08-01,41.975,-87.891,50,0,1,0,0,0,0,3650,1
9597,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",2013-08-01,41.975,-87.891,50,0,1,0,0,0,0,3650,1
9598,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",2013-08-01,41.975,-87.891,6,0,1,0,0,0,0,3650,0
9599,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",2013-08-01,41.975,-87.891,50,0,1,0,0,0,0,3650,0
9600,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",2013-08-01,41.975,-87.891,50,0,1,0,0,0,0,3650,0
9601,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",2013-08-01,41.975,-87.891,50,0,1,0,0,0,0,3650,0
9602,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",2013-08-01,41.975,-87.891,50,0,1,0,0,0,0,3650,0
9603,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",2013-08-01,41.975,-87.891,50,0,1,0,0,0,0,3650,0
9604,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",2013-08-01,41.975,-87.891,50,0,1,0,0,0,0,3650,1
9605,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",2013-08-01,41.975,-87.891,18,0,1,0,0,0,0,3650,0
9606,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",2013-08-01,41.975,-87.891,11,0,1,0,0,0,0,3650,0
9607,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",2013-08-01,41.975,-87.891,50,0,1,0,0,0,0,3650,1
9608,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",2013-08-01,41.975,-87.891,50,0,1,0,0,0,0,3650,1
9609,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",2013-08-01,41.975,-87.891,19,0,1,0,0,0,0,3650,0
9610,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",2013-08-01,41.975,-87.891,27,0,1,0,0,0,0,3650,0
9611,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",2013-08-01,41.975,-87.891,49,0,1,0,0,0,0,3650,0
9612,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",2013-08-01,41.975,-87.891,50,0,1,0,0,0,0,3650,1
9613,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",2013-08-01,41.975,-87.891,50,0,1,0,0,0,0,3650,0
9614,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",2013-08-01,41.975,-87.891,38,0,1,0,0,0,0,3650,1
9615,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",2013-08-01,41.975,-87.891,48,0,1,0,0,0,0,3650,1
9616,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",2013-08-01,41.975,-87.891,50,0,1,0,0,0,0,3650,0
9617,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",2013-08-01,41.975,-87.891,15,0,1,0,0,0,0,3650,0
9618,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",2013-08-01,41.975,-87.891,50,0,1,0,0,0,0,3650,1
9619,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",2013-08-01,41.975,-87.891,50,0,1,0,0,0,0,3650,0
9620,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",2013-08-01,41.975,-87.891,3,0,1,0,0,0,0,3650,0
9621,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",2013-08-08,41.975,-87.891,11,0,1,0,0,0,0,3650,0
9622,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",2013-08-08,41.975,-87.891,34,0,1,0,0,0,0,3650,0
9623,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",2013-08-08,41.975,-87.891,24,0,1,0,0,0,0,3650,0
9624,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",2013-08-08,41.975,-87.891,6,0,1,0,0,0,0,3650,0
9625,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",2013-08-08,41.975,-87.891,35,0,1,0,0,0,0,3650,0
9626,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",2013-08-08,41.975,-87.891,4,0,0,1,0,0,0,3650,0
9627,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",2013-08-08,41.975,-87.891,20,1,0,0,0,0,0,3650,1
9628,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",2013-08-08,41.975,-87.891,21,1,0,0,0,0,0,3650,1
9629,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",2013-08-08,41.975,-87.891,6,1,0,0,0,0,0,3650,0
9630,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",2013-08-08,41.975,-87.891,2,1,0,0,0,0,0,3650,0
9631,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",2013-08-15,41.975,-87.891,2,0,1,0,0,0,0,3650,0
9632,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",2013-08-15,41.975,-87.891,5,0,1,0,0,0,0,3650,0
9633,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",2013-08-15,41.975,-87.891,7,0,1,0,0,0,0,3650,1
9634,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",2013-08-15,41.975,-87.891,36,0,1,0,0,0,0,3650,1
9635,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",2013-08-15,41.975,-87.891,22,0,1,0,0,0,0,3650,0
9636,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",2013-08-15,41.975,-87.891,1,0,1,0,0,0,0,3650,0
9637,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",2013-08-15,41.975,-87.891,3,0,1,0,0,0,0,3650,0
9638,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",2013-08-15,41.975,-87.891,7,0,1,0,0,0,0,3650,0
9639,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",2013-08-15,41.975,-87.891,10,0,0,1,0,0,0,3650,0
9640,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",2013-08-15,41.975,-87.891,2,0,0,1,0,0,0,3650,0
9641,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",2013-08-15,41.975,-87.891,9,0,0,1,0,0,0,3650,0
9642,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",2013-08-15,41.975,-87.891,4,0,0,1,0,0,0,3650,0
9643,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",2013-08-15,41.975,-87.891,19,0,0,1,0,0,0,3650,0
9644,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",2013-08-15,41.975,-87.891,14,1,0,0,0,0,0,3650,0
9645,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",2013-08-15,41.975,-87.891,3,1,0,0,0,0,0,3650,0
9646,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",2013-08-15,41.975,-87.891,4,1,0,0,0,0,0,3650,0
9647,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",2013-08-15,41.975,-87.891,3,1,0,0,0,0,0,3650,0
9648,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",2013-08-22,41.975,-87.891,10,0,1,0,0,0,0,3650,0
9649,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",2013-08-22,41.975,-87.891,4,0,1,0,0,0,0,3650,0
9650,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",2013-08-22,41.975,-87.891,8,0,1,0,0,0,0,3650,0
9651,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",2013-08-22,41.975,-87.891,27,0,1,0,0,0,0,3650,0
9652,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",2013-08-22,41.975,-87.891,6,0,1,0,0,0,0,3650,0
9653,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",2013-08-22,41.975,-87.891,31,0,1,0,0,0,0,3650,1
9654,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",2013-08-22,41.975,-87.891,1,0,0,1,0,0,0,3650,0
9655,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",2013-08-22,41.975,-87.891,13,1,0,0,0,0,0,3650,0
9656,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",2013-08-22,41.975,-87.891,33,1,0,0,0,0,0,3650,1
9657,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",2013-08-22,41.975,-87.891,6,1,0,0,0,0,0,3650,1
9658,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",2013-08-22,41.975,-87.891,16,1,0,0,0,0,0,3650,0
9659,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",2013-08-22,41.975,-87.891,22,1,0,0,0,0,0,3650,0
9660,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",2013-08-22,41.975,-87.891,42,1,0,0,0,0,0,3650,0
9661,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",2013-08-22,41.975,-87.891,10,1,0,0,0,0,0,3650,0
9662,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",2013-08-22,41.975,-87.891,1,0,0,0,1,0,0,3650,0
9663,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",2013-08-29,41.975,-87.891,29,0,1,0,0,0,0,3650,0
9664,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",2013-08-29,41.975,-87.891,50,0,1,0,0,0,0,3650,1
9665,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",2013-08-29,41.975,-87.891,50,0,1,0,0,0,0,3650,0
9666,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",2013-08-29,41.975,-87.891,50,0,1,0,0,0,0,3650,1
9667,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",2013-08-29,41.975,-87.891,50,0,1,0,0,0,0,3650,0
9668,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",2013-08-29,41.975,-87.891,19,0,1,0,0,0,0,3650,1
9669,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",2013-08-29,41.975,-87.891,5,0,1,0,0,0,0,3650,0
9670,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",2013-08-29,41.975,-87.891,16,0,1,0,0,0,0,3650,1
9671,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",2013-08-29,41.975,-87.891,27,0,1,0,0,0,0,3650,0
9672,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",2013-08-29,41.975,-87.891,18,0,1,0,0,0,0,3650,0
9673,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",2013-08-29,41.975,-87.891,13,0,0,1,0,0,0,3650,0
9674,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",2013-08-29,41.975,-87.891,24,1,0,0,0,0,0,3650,1
9675,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",2013-08-29,41.975,-87.891,1,1,0,0,0,0,0,3650,1
9676,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",2013-08-29,41.975,-87.891,3,1,0,0,0,0,0,3650,0
9677,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",2013-08-29,41.975,-87.891,40,1,0,0,0,0,0,3650,1
9678,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",2013-08-29,41.975,-87.891,12,1,0,0,0,0,0,3650,0
