Address,Date,Latitude,Longitude,NumMosquitos,Species_CULEX PIPIENS,Species_CULEX PIPIENS/RESTUANS,Species_CULEX RESTUANS,Species_CULEX SALINARIUS,Species_CULEX TARSALIS,Species_CULEX TERRITANS,most_recent_spray,WnvPresent,Station,Tmax,Tmin,Tavg,DewPoint,WetBulb,Heat,Cool,CodeSum,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,Month,Year,Weather_hot_dry,Weather_normal
"West Garfield Boulevard, Chicago, IL, USA",2009-08-07,41.794,-87.654,6,0,0,1,0,0,0,3650,0,2,74,67,71,59,63,0,6,RA BR,0.23,29.41,30.08,6.4,15,7.2,8,2009,0,0
"West Garfield Boulevard, Chicago, IL, USA",2009-08-07,41.794,-87.654,4,1,0,0,0,0,0,3650,0,2,74,67,71,59,63,0,6,RA BR,0.23,29.41,30.08,6.4,15,7.2,8,2009,0,0
"West Garfield Boulevard, Chicago, IL, USA",2011-06-17,41.794,-87.654,3,0,0,1,0,0,0,3650,0,2,82,64,73,60,65,0,8, ,0.0,29.18,29.81,5.3,7,6.2,6,2011,0,1
"West Garfield Boulevard, Chicago, IL, USA",2011-06-24,41.794,-87.654,15,0,1,0,0,0,0,3650,0,2,68,60,64,55,59,1,0, ,0.0,29.13,29.76,8.5,29,8.7,6,2011,0,1
"West Garfield Boulevard, Chicago, IL, USA",2011-06-24,41.794,-87.654,20,0,0,1,0,0,0,3650,0,2,68,60,64,55,59,1,0, ,0.0,29.13,29.76,8.5,29,8.7,6,2011,0,1
"West Garfield Boulevard, Chicago, IL, USA",2011-06-30,41.794,-87.654,18,0,1,0,0,0,0,3650,0,2,89,66,78,61,67,0,13,TS TSRA RA VCTS,0.03,29.34,29.99,9.2,16,10.6,6,2011,0,0
"West Garfield Boulevard, Chicago, IL, USA",2011-06-30,41.794,-87.654,37,0,0,1,0,0,0,3650,0,2,89,66,78,61,67,0,13,TS TSRA RA VCTS,0.03,29.34,29.99,9.2,16,10.6,6,2011,0,0
"West Garfield Boulevard, Chicago, IL, USA",2011-07-11,41.794,-87.654,4,0,1,0,0,0,0,3650,0,2,90,70,80,70,74,0,15,TSRA BR,0.13,29.18,29.81,5.3,24,8.0,7,2011,0,0
"West Garfield Boulevard, Chicago, IL, USA",2011-07-11,41.794,-87.654,28,0,0,1,0,0,0,3650,0,2,90,70,80,70,74,0,15,TSRA BR,0.13,29.18,29.81,5.3,24,8.0,7,2011,0,0
"West Garfield Boulevard, Chicago, IL, USA",2011-07-11,41.794,-87.654,2,0,0,0,0,0,1,3650,0,2,90,70,80,70,74,0,15,TSRA BR,0.13,29.18,29.81,5.3,24,8.0,7,2011,0,0
"West Garfield Boulevard, Chicago, IL, USA",2011-07-15,41.794,-87.654,13,0,1,0,0,0,0,3650,0,2,86,71,79,60,67,0,14, ,0.0,29.33,29.96,6.2,10,6.8,7,2011,0,1
"West Garfield Boulevard, Chicago, IL, USA",2011-07-15,41.794,-87.654,13,0,0,1,0,0,0,3650,0,2,86,71,79,60,67,0,14, ,0.0,29.33,29.96,6.2,10,6.8,7,2011,0,1
"West Garfield Boulevard, Chicago, IL, USA",2011-07-15,41.794,-87.654,3,1,0,0,0,0,0,3650,0,2,86,71,79,60,67,0,14, ,0.0,29.33,29.96,6.2,10,6.8,7,2011,0,1
"West Garfield Boulevard, Chicago, IL, USA",2011-07-25,41.794,-87.654,19,0,1,0,0,0,0,3650,0,2,90,73,82,67,71,0,17, ,0.01,29.25,29.89,2.1,35,6.1,7,2011,0,1
"West Garfield Boulevard, Chicago, IL, USA",2011-07-25,41.794,-87.654,12,0,0,1,0,0,0,3650,0,2,90,73,82,67,71,0,17, ,0.01,29.25,29.89,2.1,35,6.1,7,2011,0,1
"West Garfield Boulevard, Chicago, IL, USA",2011-07-25,41.794,-87.654,3,1,0,0,0,0,0,3650,0,2,90,73,82,67,71,0,17, ,0.01,29.25,29.89,2.1,35,6.1,7,2011,0,1
"West Garfield Boulevard, Chicago, IL, USA",2011-07-29,41.794,-87.654,19,0,1,0,0,0,0,3650,0,2,86,74,80,69,72,0,15,TSRA BR,0.36,29.34,29.96,3.5,4,5.6,7,2011,0,0
"West Garfield Boulevard, Chicago, IL, USA",2011-07-29,41.794,-87.654,21,0,0,1,0,0,0,3650,0,2,86,74,80,69,72,0,15,TSRA BR,0.36,29.34,29.96,3.5,4,5.6,7,2011,0,0
"West Garfield Boulevard, Chicago, IL, USA",2011-07-29,41.794,-87.654,3,1,0,0,0,0,0,3650,0,2,86,74,80,69,72,0,15,TSRA BR,0.36,29.34,29.96,3.5,4,5.6,7,2011,0,0
"West Garfield Boulevard, Chicago, IL, USA",2011-07-29,41.794,-87.654,1,0,0,0,1,0,0,3650,0,2,86,74,80,69,72,0,15,TSRA BR,0.36,29.34,29.96,3.5,4,5.6,7,2011,0,0
"West Garfield Boulevard, Chicago, IL, USA",2011-08-05,41.794,-87.654,25,0,1,0,0,0,0,3650,0,2,84,70,77,68,71,0,12, ,0.002,29.26,29.91,5.2,7,6.0,8,2011,0,1
"West Garfield Boulevard, Chicago, IL, USA",2011-08-05,41.794,-87.654,3,0,0,1,0,0,0,3650,0,2,84,70,77,68,71,0,12, ,0.002,29.26,29.91,5.2,7,6.0,8,2011,0,1
"West Garfield Boulevard, Chicago, IL, USA",2011-08-05,41.794,-87.654,8,1,0,0,0,0,0,3650,0,2,84,70,77,68,71,0,12, ,0.002,29.26,29.91,5.2,7,6.0,8,2011,0,1
"West Garfield Boulevard, Chicago, IL, USA",2011-08-12,41.794,-87.654,12,0,1,0,0,0,0,3650,0,2,82,65,74,57,64,0,9, ,0.0,29.28,29.93,8.2,19,8.4,8,2011,0,1
"West Garfield Boulevard, Chicago, IL, USA",2011-08-12,41.794,-87.654,3,0,0,1,0,0,0,3650,0,2,82,65,74,57,64,0,9, ,0.0,29.28,29.93,8.2,19,8.4,8,2011,0,1
"West Garfield Boulevard, Chicago, IL, USA",2011-08-12,41.794,-87.654,2,1,0,0,0,0,0,3650,0,2,82,65,74,57,64,0,9, ,0.0,29.28,29.93,8.2,19,8.4,8,2011,0,1
"West Garfield Boulevard, Chicago, IL, USA",2011-08-19,41.794,-87.654,8,0,1,0,0,0,0,3650,0,2,86,67,77,62,68,0,12, ,0.0,29.23,29.87,4.7,13,5.8,8,2011,0,1
"West Garfield Boulevard, Chicago, IL, USA",2011-08-19,41.794,-87.654,3,0,0,1,0,0,0,3650,0,2,86,67,77,62,68,0,12, ,0.0,29.23,29.87,4.7,13,5.8,8,2011,0,1
"West Garfield Boulevard, Chicago, IL, USA",2011-08-19,41.794,-87.654,2,1,0,0,0,0,0,3650,0,2,86,67,77,62,68,0,12, ,0.0,29.23,29.87,4.7,13,5.8,8,2011,0,1
"West Garfield Boulevard, Chicago, IL, USA",2011-08-26,41.794,-87.654,13,0,1,0,0,0,0,3650,0,2,83,61,72,58,64,0,7, ,0.0,29.32,29.97,1.2,20,3.4,8,2011,0,1
"West Garfield Boulevard, Chicago, IL, USA",2011-08-26,41.794,-87.654,6,1,0,0,0,0,0,3650,0,2,83,61,72,58,64,0,7, ,0.0,29.32,29.97,1.2,20,3.4,8,2011,0,1
"West Garfield Boulevard, Chicago, IL, USA",2011-09-01,41.794,-87.654,5,1,0,0,0,0,0,3650,0,2,94,74,84,70,75,0,19, ,0.0,29.26,29.89,5.8,21,6.3,9,2011,0,1
"West Garfield Boulevard, Chicago, IL, USA",2011-09-02,41.794,-87.654,12,0,1,0,0,0,0,3650,0,2,94,79,87,69,74,0,22, ,0.002,29.24,29.87,4.0,20,6.6,9,2011,0,1
"West Garfield Boulevard, Chicago, IL, USA",2011-09-02,41.794,-87.654,6,0,0,1,0,0,0,3650,0,2,94,79,87,69,74,0,22, ,0.002,29.24,29.87,4.0,20,6.6,9,2011,0,1
"West Garfield Boulevard, Chicago, IL, USA",2011-09-12,41.794,-87.654,5,0,1,0,0,0,0,3650,0,2,86,64,75,59,65,0,10, ,0.0,29.24,29.9,9.2,23,9.3,9,2011,0,1
"West Garfield Boulevard, Chicago, IL, USA",2011-09-16,41.794,-87.654,1,0,1,0,0,0,0,3650,0,2,59,48,54,38,47,11,0, ,0.0,29.65,30.33,2.6,13,3.7,9,2011,0,1
"West Garfield Boulevard, Chicago, IL, USA",2011-09-16,41.794,-87.654,4,0,0,1,0,0,0,3650,0,2,59,48,54,38,47,11,0, ,0.0,29.65,30.33,2.6,13,3.7,9,2011,0,1
"West Garfield Boulevard, Chicago, IL, USA",2011-09-23,41.794,-87.654,1,0,0,1,0,0,0,3650,0,2,62,48,55,46,51,10,0,RA,0.02,29.38,30.05,4.1,36,6.4,9,2011,0,0
"West Garfield Boulevard, Chicago, IL, USA",2011-09-23,41.794,-87.654,2,1,0,0,0,0,0,3650,0,2,62,48,55,46,51,10,0,RA,0.02,29.38,30.05,4.1,36,6.4,9,2011,0,0
"West Garfield Boulevard, Chicago, IL, USA",2013-06-07,41.794,-87.654,8,0,1,0,0,0,0,3650,0,2,68,54,61,44,52,4,0, ,0.0,29.26,29.92,8.8,2,9.2,6,2013,0,1
"West Garfield Boulevard, Chicago, IL, USA",2013-06-07,41.794,-87.654,4,0,0,1,0,0,0,3650,0,2,68,54,61,44,52,4,0, ,0.0,29.26,29.92,8.8,2,9.2,6,2013,0,1
"West Garfield Boulevard, Chicago, IL, USA",2013-06-21,41.794,-87.654,7,0,1,0,0,0,0,3650,0,2,85,70,78,63,67,0,13,TSRA,0.11,29.39,30.04,7.6,19,9.6,6,2013,0,0
"West Garfield Boulevard, Chicago, IL, USA",2013-06-21,41.794,-87.654,46,0,0,1,0,0,0,3650,0,2,85,70,78,63,67,0,13,TSRA,0.11,29.39,30.04,7.6,19,9.6,6,2013,0,0
"West Garfield Boulevard, Chicago, IL, USA",2013-06-28,41.794,-87.654,2,0,1,0,0,0,0,3650,0,2,83,68,76,60,65,0,11,RA,0.16,28.97,29.62,9.0,29,9.8,6,2013,0,0
"West Garfield Boulevard, Chicago, IL, USA",2013-06-28,41.794,-87.654,2,0,0,1,0,0,0,3650,0,2,83,68,76,60,65,0,11,RA,0.16,28.97,29.62,9.0,29,9.8,6,2013,0,0
"West Garfield Boulevard, Chicago, IL, USA",2013-07-08,41.794,-87.654,4,0,1,0,0,0,0,3650,0,2,87,71,79,70,72,0,14,RA BR,0.84,29.31,29.95,10.0,22,10.5,7,2013,0,0
"West Garfield Boulevard, Chicago, IL, USA",2013-07-08,41.794,-87.654,13,0,0,1,0,0,0,3650,0,2,87,71,79,70,72,0,14,RA BR,0.84,29.31,29.95,10.0,22,10.5,7,2013,0,0
"West Garfield Boulevard, Chicago, IL, USA",2013-07-12,41.794,-87.654,42,0,1,0,0,0,0,3650,0,2,82,60,71,54,62,0,6, ,0.0,29.44,30.09,4.1,8,5.4,7,2013,0,1
"West Garfield Boulevard, Chicago, IL, USA",2013-07-12,41.794,-87.654,13,0,0,1,0,0,0,3650,0,2,82,60,71,54,62,0,6, ,0.0,29.44,30.09,4.1,8,5.4,7,2013,0,1
"West Garfield Boulevard, Chicago, IL, USA",2013-07-19,41.794,-87.654,23,0,1,0,0,0,0,3650,0,2,97,75,86,69,75,0,21,TS,0.002,29.17,29.82,13.4,24,13.9,7,2013,0,0
"West Garfield Boulevard, Chicago, IL, USA",2013-07-19,41.794,-87.654,50,0,1,0,0,0,0,3650,0,2,97,75,86,69,75,0,21,TS,0.002,29.17,29.82,13.4,24,13.9,7,2013,0,0
"West Garfield Boulevard, Chicago, IL, USA",2013-07-19,41.794,-87.654,21,0,0,1,0,0,0,3650,0,2,97,75,86,69,75,0,21,TS,0.002,29.17,29.82,13.4,24,13.9,7,2013,0,0
"West Garfield Boulevard, Chicago, IL, USA",2013-07-19,41.794,-87.654,33,0,0,1,0,0,0,3650,1,2,97,75,86,69,75,0,21,TS,0.002,29.17,29.82,13.4,24,13.9,7,2013,0,0
"West Garfield Boulevard, Chicago, IL, USA",2013-07-19,41.794,-87.654,2,1,0,0,0,0,0,3650,0,2,97,75,86,69,75,0,21,TS,0.002,29.17,29.82,13.4,24,13.9,7,2013,0,0
"West Garfield Boulevard, Chicago, IL, USA",2013-07-25,41.794,-87.654,1,0,1,0,0,0,0,3650,0,2,81,58,70,52,60,0,5, ,0.0,29.39,30.05,2.7,23,3.9,7,2013,0,1
"West Garfield Boulevard, Chicago, IL, USA",2013-07-25,41.794,-87.654,36,0,0,1,0,0,0,3650,0,2,81,58,70,52,60,0,5, ,0.0,29.39,30.05,2.7,23,3.9,7,2013,0,1
"West Garfield Boulevard, Chicago, IL, USA",2013-08-01,41.794,-87.654,7,0,1,0,0,0,0,3650,0,2,82,61,72,54,62,0,7, ,0.0,29.29,29.95,6.2,29,7.1,8,2013,0,1
"West Garfield Boulevard, Chicago, IL, USA",2013-08-01,41.794,-87.654,2,0,0,1,0,0,0,3650,0,2,82,61,72,54,62,0,7, ,0.0,29.29,29.95,6.2,29,7.1,8,2013,0,1
"West Garfield Boulevard, Chicago, IL, USA",2013-08-01,41.794,-87.654,3,1,0,0,0,0,0,3650,0,2,82,61,72,54,62,0,7, ,0.0,29.29,29.95,6.2,29,7.1,8,2013,0,1
"West Garfield Boulevard, Chicago, IL, USA",2013-08-08,41.794,-87.654,30,0,1,0,0,0,0,3650,1,2,79,69,74,55,62,0,9, ,0.0,29.33,29.96,10.5,5,10.8,8,2013,0,1
"West Garfield Boulevard, Chicago, IL, USA",2013-08-08,41.794,-87.654,10,0,0,1,0,0,0,3650,0,2,79,69,74,55,62,0,9, ,0.0,29.33,29.96,10.5,5,10.8,8,2013,0,1
"West Garfield Boulevard, Chicago, IL, USA",2013-08-08,41.794,-87.654,5,1,0,0,0,0,0,3650,1,2,79,69,74,55,62,0,9, ,0.0,29.33,29.96,10.5,5,10.8,8,2013,0,1
"West Garfield Boulevard, Chicago, IL, USA",2013-08-15,41.794,-87.654,12,1,0,0,0,0,0,3650,1,2,74,57,66,50,58,0,1, ,0.0,29.47,30.13,4.5,22,5.0,8,2013,0,1
"West Garfield Boulevard, Chicago, IL, USA",2013-08-29,41.794,-87.654,2,0,1,0,0,0,0,3650,0,2,87,69,78,65,69,0,13,FG BR HZ,0.0,29.36,30.0,4.2,10,4.6,8,2013,0,0
"West Garfield Boulevard, Chicago, IL, USA",2013-09-06,41.794,-87.654,5,0,1,0,0,0,0,3650,0,2,85,62,74,55,63,0,9, ,0.0,29.44,30.11,4.3,17,6.0,9,2013,0,1
"West Garfield Boulevard, Chicago, IL, USA",2013-09-06,41.794,-87.654,2,0,0,1,0,0,0,3650,0,2,85,62,74,55,63,0,9, ,0.0,29.44,30.11,4.3,17,6.0,9,2013,0,1
"West Garfield Boulevard, Chicago, IL, USA",2013-09-06,41.794,-87.654,15,1,0,0,0,0,0,3650,0,2,85,62,74,55,63,0,9, ,0.0,29.44,30.11,4.3,17,6.0,9,2013,0,1
"West Garfield Boulevard, Chicago, IL, USA",2013-09-12,41.794,-87.654,7,0,1,0,0,0,0,3650,0,2,83,63,73,58,64,0,8, ,0.06,29.34,29.97,6.8,34,9.8,9,2013,0,1
"West Garfield Boulevard, Chicago, IL, USA",2013-09-12,41.794,-87.654,1,1,0,0,0,0,0,3650,0,2,83,63,73,58,64,0,8, ,0.06,29.34,29.97,6.8,34,9.8,9,2013,0,1
"West Garfield Boulevard, Chicago, IL, USA",2013-09-19,41.794,-87.654,2,0,1,0,0,0,0,3650,0,2,84,70,77,66,69,0,12,RA BR HZ,0.002,29.21,29.87,7.8,16,10.0,9,2013,0,0
"West Garfield Boulevard, Chicago, IL, USA",2013-09-19,41.794,-87.654,2,0,0,1,0,0,0,3650,0,2,84,70,77,66,69,0,12,RA BR HZ,0.002,29.21,29.87,7.8,16,10.0,9,2013,0,0
"West Garfield Boulevard, Chicago, IL, USA",2013-09-26,41.794,-87.654,8,0,1,0,0,0,0,3650,0,2,75,55,65,52,58,0,0, ,0.0,29.4,30.04,4.1,9,4.6,9,2013,0,1
"South Wallace Street, Chicago, IL, USA",2009-08-07,41.753,-87.64,11,0,1,0,0,0,0,3650,0,2,74,67,71,59,63,0,6,RA BR,0.23,29.41,30.08,6.4,15,7.2,8,2009,0,0
"South Wallace Street, Chicago, IL, USA",2009-08-07,41.753,-87.64,5,0,0,1,0,0,0,3650,0,2,74,67,71,59,63,0,6,RA BR,0.23,29.41,30.08,6.4,15,7.2,8,2009,0,0
"South Wallace Street, Chicago, IL, USA",2009-08-07,41.753,-87.64,1,1,0,0,0,0,0,3650,0,2,74,67,71,59,63,0,6,RA BR,0.23,29.41,30.08,6.4,15,7.2,8,2009,0,0
"South Wallace Street, Chicago, IL, USA",2009-08-25,41.753,-87.64,1,0,1,0,0,0,0,3650,0,2,82,61,72,61,65,0,7, ,0.0,29.39,30.04,8.3,21,8.6,8,2009,0,1
"South Wallace Street, Chicago, IL, USA",2009-09-14,41.753,-87.64,2,0,1,0,0,0,0,3650,0,2,84,59,72,56,62,0,7, ,0.0,29.4,30.05,1.1,13,2.7,9,2009,0,1
"South Wallace Street, Chicago, IL, USA",2009-09-17,41.753,-87.64,4,0,1,0,0,0,0,3650,0,2,71,54,63,51,57,2,0, ,0.0,29.51,30.17,4.5,8,5.4,9,2009,0,1
"South Wallace Street, Chicago, IL, USA",2009-09-25,41.753,-87.64,3,0,1,0,0,0,0,3650,0,2,70,60,65,57,60,0,0,RA DZ BR,0.02,29.44,30.11,5.4,11,6.3,9,2009,0,0
"South Wallace Street, Chicago, IL, USA",2009-10-01,41.753,-87.64,1,0,1,0,0,0,0,3650,0,2,59,44,52,46,49,13,0,TSRA RA BR,0.59,29.18,29.9,8.8,13,8.7,10,2009,0,0
"1700 North Ashland Avenue, Chicago, IL 60622, USA",2011-06-10,41.913,-87.668,6,0,1,0,0,0,0,3650,0,2,71,51,61,56,58,4,0,TS TSRA BR HZ,0.44,29.26,29.92,6.1,1,7.5,6,2011,0,0
"1700 North Ashland Avenue, Chicago, IL 60622, USA",2011-06-10,41.913,-87.668,5,0,0,1,0,0,0,3650,0,2,71,51,61,56,58,4,0,TS TSRA BR HZ,0.44,29.26,29.92,6.1,1,7.5,6,2011,0,0
"1700 North Ashland Avenue, Chicago, IL 60622, USA",2011-06-17,41.913,-87.668,4,0,1,0,0,0,0,3650,0,2,82,64,73,60,65,0,8, ,0.0,29.18,29.81,5.3,7,6.2,6,2011,0,1
"1700 North Ashland Avenue, Chicago, IL 60622, USA",2011-06-17,41.913,-87.668,2,0,0,1,0,0,0,3650,0,2,82,64,73,60,65,0,8, ,0.0,29.18,29.81,5.3,7,6.2,6,2011,0,1
"1700 North Ashland Avenue, Chicago, IL 60622, USA",2011-06-24,41.913,-87.668,7,0,1,0,0,0,0,3650,0,2,68,60,64,55,59,1,0, ,0.0,29.13,29.76,8.5,29,8.7,6,2011,0,1
"1700 North Ashland Avenue, Chicago, IL 60622, USA",2011-06-30,41.913,-87.668,5,0,0,1,0,0,0,3650,0,2,89,66,78,61,67,0,13,TS TSRA RA VCTS,0.03,29.34,29.99,9.2,16,10.6,6,2011,0,0
"1700 North Ashland Avenue, Chicago, IL 60622, USA",2011-07-11,41.913,-87.668,9,0,1,0,0,0,0,3650,0,2,90,70,80,70,74,0,15,TSRA BR,0.13,29.18,29.81,5.3,24,8.0,7,2011,0,0
"1700 North Ashland Avenue, Chicago, IL 60622, USA",2011-07-11,41.913,-87.668,11,0,0,1,0,0,0,3650,0,2,90,70,80,70,74,0,15,TSRA BR,0.13,29.18,29.81,5.3,24,8.0,7,2011,0,0
"1700 North Ashland Avenue, Chicago, IL 60622, USA",2011-07-15,41.913,-87.668,1,0,1,0,0,0,0,3650,0,2,86,71,79,60,67,0,14, ,0.0,29.33,29.96,6.2,10,6.8,7,2011,0,1
"1700 North Ashland Avenue, Chicago, IL 60622, USA",2011-07-15,41.913,-87.668,3,0,0,1,0,0,0,3650,0,2,86,71,79,60,67,0,14, ,0.0,29.33,29.96,6.2,10,6.8,7,2011,0,1
"1700 North Ashland Avenue, Chicago, IL 60622, USA",2011-07-29,41.913,-87.668,1,0,0,1,0,0,0,3650,0,2,86,74,80,69,72,0,15,TSRA BR,0.36,29.34,29.96,3.5,4,5.6,7,2011,0,0
"1700 North Ashland Avenue, Chicago, IL 60622, USA",2011-08-05,41.913,-87.668,2,0,1,0,0,0,0,3650,0,2,84,70,77,68,71,0,12, ,0.002,29.26,29.91,5.2,7,6.0,8,2011,0,1
"1700 North Ashland Avenue, Chicago, IL 60622, USA",2011-08-12,41.913,-87.668,5,0,1,0,0,0,0,3650,0,2,82,65,74,57,64,0,9, ,0.0,29.28,29.93,8.2,19,8.4,8,2011,0,1
"1700 North Ashland Avenue, Chicago, IL 60622, USA",2011-08-12,41.913,-87.668,1,0,0,1,0,0,0,3650,0,2,82,65,74,57,64,0,9, ,0.0,29.28,29.93,8.2,19,8.4,8,2011,0,1
"1700 North Ashland Avenue, Chicago, IL 60622, USA",2011-08-19,41.913,-87.668,2,0,0,1,0,0,0,3650,0,2,86,67,77,62,68,0,12, ,0.0,29.23,29.87,4.7,13,5.8,8,2011,0,1
"1700 North Ashland Avenue, Chicago, IL 60622, USA",2011-08-19,41.913,-87.668,3,1,0,0,0,0,0,3650,0,2,86,67,77,62,68,0,12, ,0.0,29.23,29.87,4.7,13,5.8,8,2011,0,1
"1700 North Ashland Avenue, Chicago, IL 60622, USA",2011-08-26,41.913,-87.668,1,0,1,0,0,0,0,3650,0,2,83,61,72,58,64,0,7, ,0.0,29.32,29.97,1.2,20,3.4,8,2011,0,1
"1700 North Ashland Avenue, Chicago, IL 60622, USA",2011-08-26,41.913,-87.668,2,0,0,1,0,0,0,3650,0,2,83,61,72,58,64,0,7, ,0.0,29.32,29.97,1.2,20,3.4,8,2011,0,1
"1700 North Ashland Avenue, Chicago, IL 60622, USA",2011-09-12,41.913,-87.668,1,0,0,1,0,0,0,3650,0,2,86,64,75,59,65,0,10, ,0.0,29.24,29.9,9.2,23,9.3,9,2011,0,1
"1700 North Ashland Avenue, Chicago, IL 60622, USA",2011-09-16,41.913,-87.668,3,0,1,0,0,0,0,3650,0,2,59,48,54,38,47,11,0, ,0.0,29.65,30.33,2.6,13,3.7,9,2011,0,1
"1700 North Ashland Avenue, Chicago, IL 60622, USA",2011-09-16,41.913,-87.668,2,0,0,1,0,0,0,3650,0,2,59,48,54,38,47,11,0, ,0.0,29.65,30.33,2.6,13,3.7,9,2011,0,1
"1700 North Ashland Avenue, Chicago, IL 60622, USA",2011-09-23,41.913,-87.668,1,0,1,0,0,0,0,3650,0,2,62,48,55,46,51,10,0,RA,0.02,29.38,30.05,4.1,36,6.4,9,2011,0,0
"1700 North Ashland Avenue, Chicago, IL 60622, USA",2011-09-30,41.913,-87.668,2,0,0,1,0,0,0,3650,0,2,58,47,53,42,47,12,0,RA,0.17,29.37,30.0,15.4,34,16.3,9,2011,0,0
"1700 North Ashland Avenue, Chicago, IL 60622, USA",2013-06-14,41.913,-87.668,1,0,0,1,0,0,0,3650,0,2,76,57,67,50,57,0,2, ,0.0,29.4,30.04,6.0,5,7.8,6,2013,0,1
"1700 North Ashland Avenue, Chicago, IL 60622, USA",2013-06-21,41.913,-87.668,3,0,1,0,0,0,0,3650,0,2,85,70,78,63,67,0,13,TSRA,0.11,29.39,30.04,7.6,19,9.6,6,2013,0,0
"1700 North Ashland Avenue, Chicago, IL 60622, USA",2013-06-21,41.913,-87.668,2,0,0,1,0,0,0,3650,0,2,85,70,78,63,67,0,13,TSRA,0.11,29.39,30.04,7.6,19,9.6,6,2013,0,0
"1700 North Ashland Avenue, Chicago, IL 60622, USA",2013-06-27,41.913,-87.668,1,0,0,1,0,0,0,3650,0,2,91,66,79,65,69,0,14,BR HZ,0.59,29.08,29.71,6.1,29,6.8,6,2013,0,0
"1700 North Ashland Avenue, Chicago, IL 60622, USA",2013-07-08,41.913,-87.668,2,0,1,0,0,0,0,3650,0,2,87,71,79,70,72,0,14,RA BR,0.84,29.31,29.95,10.0,22,10.5,7,2013,0,0
"1700 North Ashland Avenue, Chicago, IL 60622, USA",2013-07-12,41.913,-87.668,23,0,1,0,0,0,0,3650,0,2,82,60,71,54,62,0,6, ,0.0,29.44,30.09,4.1,8,5.4,7,2013,0,1
"1700 North Ashland Avenue, Chicago, IL 60622, USA",2013-07-12,41.913,-87.668,4,0,0,1,0,0,0,3650,0,2,82,60,71,54,62,0,6, ,0.0,29.44,30.09,4.1,8,5.4,7,2013,0,1
"1700 North Ashland Avenue, Chicago, IL 60622, USA",2013-07-19,41.913,-87.668,30,0,1,0,0,0,0,3650,0,2,97,75,86,69,75,0,21,TS,0.002,29.17,29.82,13.4,24,13.9,7,2013,0,0
"1700 North Ashland Avenue, Chicago, IL 60622, USA",2013-07-19,41.913,-87.668,29,0,1,0,0,0,0,3650,0,2,97,75,86,69,75,0,21,TS,0.002,29.17,29.82,13.4,24,13.9,7,2013,0,0
"1700 North Ashland Avenue, Chicago, IL 60622, USA",2013-07-19,41.913,-87.668,13,0,0,1,0,0,0,3650,0,2,97,75,86,69,75,0,21,TS,0.002,29.17,29.82,13.4,24,13.9,7,2013,0,0
"1700 North Ashland Avenue, Chicago, IL 60622, USA",2013-07-25,41.913,-87.668,8,0,1,0,0,0,0,3650,0,2,81,58,70,52,60,0,5, ,0.0,29.39,30.05,2.7,23,3.9,7,2013,0,1
"1700 North Ashland Avenue, Chicago, IL 60622, USA",2013-07-25,41.913,-87.668,1,0,0,1,0,0,0,3650,0,2,81,58,70,52,60,0,5, ,0.0,29.39,30.05,2.7,23,3.9,7,2013,0,1
"1700 North Ashland Avenue, Chicago, IL 60622, USA",2013-08-01,41.913,-87.668,19,0,1,0,0,0,0,3650,0,2,82,61,72,54,62,0,7, ,0.0,29.29,29.95,6.2,29,7.1,8,2013,0,1
"1700 North Ashland Avenue, Chicago, IL 60622, USA",2013-08-01,41.913,-87.668,1,0,0,1,0,0,0,3650,0,2,82,61,72,54,62,0,7, ,0.0,29.29,29.95,6.2,29,7.1,8,2013,0,1
"1700 North Ashland Avenue, Chicago, IL 60622, USA",2013-08-08,41.913,-87.668,8,0,1,0,0,0,0,3650,0,2,79,69,74,55,62,0,9, ,0.0,29.33,29.96,10.5,5,10.8,8,2013,0,1
"1700 North Ashland Avenue, Chicago, IL 60622, USA",2013-08-08,41.913,-87.668,6,0,0,1,0,0,0,3650,0,2,79,69,74,55,62,0,9, ,0.0,29.33,29.96,10.5,5,10.8,8,2013,0,1
"1700 North Ashland Avenue, Chicago, IL 60622, USA",2013-08-15,41.913,-87.668,5,0,1,0,0,0,0,3650,0,2,74,57,66,50,58,0,1, ,0.0,29.47,30.13,4.5,22,5.0,8,2013,0,1
"1700 North Ashland Avenue, Chicago, IL 60622, USA",2013-08-15,41.913,-87.668,4,0,0,1,0,0,0,3650,0,2,74,57,66,50,58,0,1, ,0.0,29.47,30.13,4.5,22,5.0,8,2013,0,1
"1700 North Ashland Avenue, Chicago, IL 60622, USA",2013-08-22,41.913,-87.668,3,0,1,0,0,0,0,3650,1,2,78,67,73,66,68,0,8,RA,0.36,29.42,30.05,2.5,24,7.0,8,2013,0,0
"1700 North Ashland Avenue, Chicago, IL 60622, USA",2013-08-29,41.913,-87.668,21,0,1,0,0,0,0,3650,0,2,87,69,78,65,69,0,13,FG BR HZ,0.0,29.36,30.0,4.2,10,4.6,8,2013,0,0
"1700 North Ashland Avenue, Chicago, IL 60622, USA",2013-09-06,41.913,-87.668,9,0,1,0,0,0,0,3650,0,2,85,62,74,55,63,0,9, ,0.0,29.44,30.11,4.3,17,6.0,9,2013,0,1
